id,filename,voice,frequency,word,phones,length,correct
882,s_ɛ_f_eɪ_z_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,s ɛ f eɪ z ɪ ŋ,7,0
882,s_ə_p_oʊ_z_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,8869,supposing,s ə p oʊ z ɪ ŋ,7,1
882,s_ɛ_f_eɪ_z_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,s ɛ f eɪ z ɪ ŋ,7,0
882,s_ə_p_oʊ_z_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,8869,supposing,s ə p oʊ z ɪ ŋ,7,1
882,s_ɛ_f_eɪ_z_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,s ɛ f eɪ z ɪ ŋ,7,0
883,j_uː_n_j_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,28339,union,j uː n j ə n,6,1
883,j_uː_s_m_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,,,j uː s m ə n,6,0
883,j_uː_n_j_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,28339,union,j uː n j ə n,6,1
883,j_uː_s_m_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,,,j uː s m ə n,6,0
883,j_uː_n_j_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,28339,union,j uː n j ə n,6,1
883,j_uː_s_m_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,,,j uː s m ə n,6,0
883,j_uː_n_j_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,28339,union,j uː n j ə n,6,1
883,j_uː_s_m_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,,,j uː s m ə n,6,0
884,ɑ_ɹ_m_d-en-US-Wavenet-A,en-US-Wavenet-A,19668,armed,ɑ ɹ m d,4,1
884,ɑ_v_l_z-en-US-Wavenet-A,en-US-Wavenet-A,,,ɑ v l z,4,0
884,ɑ_ɹ_m_d-en-US-Wavenet-B,en-US-Wavenet-B,19668,armed,ɑ ɹ m d,4,1
884,ɑ_v_l_z-en-US-Wavenet-B,en-US-Wavenet-B,,,ɑ v l z,4,0
884,ɑ_ɹ_m_d-en-US-Wavenet-C,en-US-Wavenet-C,19668,armed,ɑ ɹ m d,4,1
884,ɑ_v_l_z-en-US-Wavenet-C,en-US-Wavenet-C,,,ɑ v l z,4,0
884,ɑ_ɹ_m_d-en-US-Wavenet-F,en-US-Wavenet-F,19668,armed,ɑ ɹ m d,4,1
884,ɑ_v_l_z-en-US-Wavenet-F,en-US-Wavenet-F,,,ɑ v l z,4,0
885,l_oʊ_d_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,9435,loaded,l oʊ d ɪ d,5,1
885,l_oʊ_k_ɪ_d-en-US-Wavenet-A,en-US-Wavenet-A,,,l oʊ k ɪ d,5,0
885,l_oʊ_d_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,9435,loaded,l oʊ d ɪ d,5,1
885,l_oʊ_k_ɪ_d-en-US-Wavenet-B,en-US-Wavenet-B,,,l oʊ k ɪ d,5,0
885,l_oʊ_d_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,9435,loaded,l oʊ d ɪ d,5,1
885,l_oʊ_k_ɪ_d-en-US-Wavenet-C,en-US-Wavenet-C,,,l oʊ k ɪ d,5,0
885,l_oʊ_d_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,9435,loaded,l oʊ d ɪ d,5,1
885,l_oʊ_k_ɪ_d-en-US-Wavenet-F,en-US-Wavenet-F,,,l oʊ k ɪ d,5,0
886,m_iː_n_z-en-US-Wavenet-A,en-US-Wavenet-A,115847,means,m iː n z,4,1
886,f_æ_n_tʃ-en-US-Wavenet-A,en-US-Wavenet-A,,,f æ n tʃ,4,0
886,m_iː_n_z-en-US-Wavenet-B,en-US-Wavenet-B,115847,means,m iː n z,4,1
886,f_æ_n_tʃ-en-US-Wavenet-B,en-US-Wavenet-B,,,f æ n tʃ,4,0
886,m_iː_n_z-en-US-Wavenet-C,en-US-Wavenet-C,115847,means,m iː n z,4,1
886,f_æ_n_tʃ-en-US-Wavenet-C,en-US-Wavenet-C,,,f æ n tʃ,4,0
886,m_iː_n_z-en-US-Wavenet-F,en-US-Wavenet-F,115847,means,m iː n z,4,1
886,f_æ_n_tʃ-en-US-Wavenet-F,en-US-Wavenet-F,,,f æ n tʃ,4,0
887,ɛ_ɹ_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,13426,error,ɛ ɹ ə ɹ,4,1
887,æ_ɹ_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,æ ɹ ə ɹ,4,0
887,ɛ_ɹ_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,13426,error,ɛ ɹ ə ɹ,4,1
887,æ_ɹ_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,æ ɹ ə ɹ,4,0
887,ɛ_ɹ_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,13426,error,ɛ ɹ ə ɹ,4,1
887,æ_ɹ_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,æ ɹ ə ɹ,4,0
887,ɛ_ɹ_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,13426,error,ɛ ɹ ə ɹ,4,1
887,æ_ɹ_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,æ ɹ ə ɹ,4,0
888,l_ɪ_s_ə_n-en-US-Wavenet-A,en-US-Wavenet-A,36656,listen,l ɪ s ə n,5,1
888,h_ɪ_ɡ_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,h ɪ ɡ ə ɹ,5,0
888,l_ɪ_s_ə_n-en-US-Wavenet-B,en-US-Wavenet-B,36656,listen,l ɪ s ə n,5,1
888,h_ɪ_ɡ_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,h ɪ ɡ ə ɹ,5,0
888,l_ɪ_s_ə_n-en-US-Wavenet-C,en-US-Wavenet-C,36656,listen,l ɪ s ə n,5,1
888,h_ɪ_ɡ_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,h ɪ ɡ ə ɹ,5,0
888,l_ɪ_s_ə_n-en-US-Wavenet-F,en-US-Wavenet-F,36656,listen,l ɪ s ə n,5,1
888,h_ɪ_ɡ_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,h ɪ ɡ ə ɹ,5,0
889,l_æ_f_t_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,22995,laughter,l æ f t ə ɹ,6,1
889,d_ɛ_f_t_ə_ɹ-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɛ f t ə ɹ,6,0
889,l_æ_f_t_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,22995,laughter,l æ f t ə ɹ,6,1
889,d_ɛ_f_t_ə_ɹ-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɛ f t ə ɹ,6,0
889,l_æ_f_t_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,22995,laughter,l æ f t ə ɹ,6,1
889,d_ɛ_f_t_ə_ɹ-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɛ f t ə ɹ,6,0
889,l_æ_f_t_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,22995,laughter,l æ f t ə ɹ,6,1
889,d_ɛ_f_t_ə_ɹ-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɛ f t ə ɹ,6,0
890,w_ɜː_k_s-en-US-Wavenet-A,en-US-Wavenet-A,48520,works,w ɜː k s,4,1
890,w_ɔ_n_tʃ-en-US-Wavenet-A,en-US-Wavenet-A,,,w ɔ n tʃ,4,0
890,w_ɜː_k_s-en-US-Wavenet-B,en-US-Wavenet-B,48520,works,w ɜː k s,4,1
890,w_ɔ_n_tʃ-en-US-Wavenet-B,en-US-Wavenet-B,,,w ɔ n tʃ,4,0
890,w_ɜː_k_s-en-US-Wavenet-C,en-US-Wavenet-C,48520,works,w ɜː k s,4,1
890,w_ɔ_n_tʃ-en-US-Wavenet-C,en-US-Wavenet-C,,,w ɔ n tʃ,4,0
890,w_ɜː_k_s-en-US-Wavenet-F,en-US-Wavenet-F,48520,works,w ɜː k s,4,1
890,w_ɔ_n_tʃ-en-US-Wavenet-F,en-US-Wavenet-F,,,w ɔ n tʃ,4,0
891,ɹ_ɪ_l_iː-en-US-Wavenet-A,en-US-Wavenet-A,124265,really,ɹ ɪ l iː,4,1
891,h_ɪ_ɹ_iː-en-US-Wavenet-A,en-US-Wavenet-A,,,h ɪ ɹ iː,4,0
891,ɹ_ɪ_l_iː-en-US-Wavenet-B,en-US-Wavenet-B,124265,really,ɹ ɪ l iː,4,1
891,h_ɪ_ɹ_iː-en-US-Wavenet-B,en-US-Wavenet-B,,,h ɪ ɹ iː,4,0
891,ɹ_ɪ_l_iː-en-US-Wavenet-C,en-US-Wavenet-C,124265,really,ɹ ɪ l iː,4,1
891,h_ɪ_ɹ_iː-en-US-Wavenet-C,en-US-Wavenet-C,,,h ɪ ɹ iː,4,0
891,ɹ_ɪ_l_iː-en-US-Wavenet-F,en-US-Wavenet-F,124265,really,ɹ ɪ l iː,4,1
891,h_ɪ_ɹ_iː-en-US-Wavenet-F,en-US-Wavenet-F,,,h ɪ ɹ iː,4,0
892,aɪ_d_iː_ə_z-en-US-Wavenet-A,en-US-Wavenet-A,32466,ideas,aɪ d iː ə z,5,1
892,aɪ_b_iː_ə_z-en-US-Wavenet-A,en-US-Wavenet-A,,,aɪ b iː ə z,5,0
892,aɪ_d_iː_ə_z-en-US-Wavenet-B,en-US-Wavenet-B,32466,ideas,aɪ d iː ə z,5,1
892,aɪ_b_iː_ə_z-en-US-Wavenet-B,en-US-Wavenet-B,,,aɪ b iː ə z,5,0
892,aɪ_d_iː_ə_z-en-US-Wavenet-C,en-US-Wavenet-C,32466,ideas,aɪ d iː ə z,5,1
892,aɪ_b_iː_ə_z-en-US-Wavenet-C,en-US-Wavenet-C,,,aɪ b iː ə z,5,0
892,aɪ_d_iː_ə_z-en-US-Wavenet-F,en-US-Wavenet-F,32466,ideas,aɪ d iː ə z,5,1
892,aɪ_b_iː_ə_z-en-US-Wavenet-F,en-US-Wavenet-F,,,aɪ b iː ə z,5,0
893,p_ɑ_s_ə_b_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,102521,possible,p ɑ s ə b ə l,7,1
893,p_ɑ_k_ə_b_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,p ɑ k ə b ə l,7,0
893,p_ɑ_s_ə_b_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,102521,possible,p ɑ s ə b ə l,7,1
893,p_ɑ_k_ə_b_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,p ɑ k ə b ə l,7,0
893,p_ɑ_s_ə_b_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,102521,possible,p ɑ s ə b ə l,7,1
893,p_ɑ_k_ə_b_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,p ɑ k ə b ə l,7,0
893,p_ɑ_s_ə_b_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,102521,possible,p ɑ s ə b ə l,7,1
893,p_ɑ_k_ə_b_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,p ɑ k ə b ə l,7,0
894,ɑ_ɹ_ɡ_j_ə_m_ə_n_t_s-en-US-Wavenet-A,en-US-Wavenet-A,9912,arguments,ɑ ɹ ɡ j ə m ə n t s,10,1
894,ɑ_ɹ_p_s_ə_m_ə_n_t_s-en-US-Wavenet-A,en-US-Wavenet-A,,,ɑ ɹ p s ə m ə n t s,10,0
894,ɑ_ɹ_ɡ_j_ə_m_ə_n_t_s-en-US-Wavenet-B,en-US-Wavenet-B,9912,arguments,ɑ ɹ ɡ j ə m ə n t s,10,1
894,ɑ_ɹ_p_s_ə_m_ə_n_t_s-en-US-Wavenet-B,en-US-Wavenet-B,,,ɑ ɹ p s ə m ə n t s,10,0
894,ɑ_ɹ_ɡ_j_ə_m_ə_n_t_s-en-US-Wavenet-C,en-US-Wavenet-C,9912,arguments,ɑ ɹ ɡ j ə m ə n t s,10,1
894,ɑ_ɹ_p_s_ə_m_ə_n_t_s-en-US-Wavenet-C,en-US-Wavenet-C,,,ɑ ɹ p s ə m ə n t s,10,0
894,ɑ_ɹ_ɡ_j_ə_m_ə_n_t_s-en-US-Wavenet-F,en-US-Wavenet-F,9912,arguments,ɑ ɹ ɡ j ə m ə n t s,10,1
894,ɑ_ɹ_p_s_ə_m_ə_n_t_s-en-US-Wavenet-F,en-US-Wavenet-F,,,ɑ ɹ p s ə m ə n t s,10,0
895,d_ɹ_ɔ_n-en-US-Wavenet-A,en-US-Wavenet-A,43700,drawn,d ɹ ɔ n,4,1
895,s_w_ɔ_k-en-US-Wavenet-A,en-US-Wavenet-A,,,s w ɔ k,4,0
895,d_ɹ_ɔ_n-en-US-Wavenet-B,en-US-Wavenet-B,43700,drawn,d ɹ ɔ n,4,1
895,s_w_ɔ_k-en-US-Wavenet-B,en-US-Wavenet-B,,,s w ɔ k,4,0
895,d_ɹ_ɔ_n-en-US-Wavenet-C,en-US-Wavenet-C,43700,drawn,d ɹ ɔ n,4,1
895,s_w_ɔ_k-en-US-Wavenet-C,en-US-Wavenet-C,,,s w ɔ k,4,0
895,d_ɹ_ɔ_n-en-US-Wavenet-F,en-US-Wavenet-F,43700,drawn,d ɹ ɔ n,4,1
895,s_w_ɔ_k-en-US-Wavenet-F,en-US-Wavenet-F,,,s w ɔ k,4,0
896,k_ɹ_ɪ_m_ə_n_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,11252,criminal,k ɹ ɪ m ə n ə l,8,1
896,f_ɹ_ɪ_k_ə_n_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,f ɹ ɪ k ə n ə l,8,0
896,k_ɹ_ɪ_m_ə_n_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,11252,criminal,k ɹ ɪ m ə n ə l,8,1
896,f_ɹ_ɪ_k_ə_n_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,f ɹ ɪ k ə n ə l,8,0
896,k_ɹ_ɪ_m_ə_n_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,11252,criminal,k ɹ ɪ m ə n ə l,8,1
896,f_ɹ_ɪ_k_ə_n_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,f ɹ ɪ k ə n ə l,8,0
896,k_ɹ_ɪ_m_ə_n_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,11252,criminal,k ɹ ɪ m ə n ə l,8,1
896,f_ɹ_ɪ_k_ə_n_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,f ɹ ɪ k ə n ə l,8,0
897,k_ɜː_v-en-US-Wavenet-A,en-US-Wavenet-A,4834,curve,k ɜː v,3,1
897,k_aʊ_k-en-US-Wavenet-A,en-US-Wavenet-A,,,k aʊ k,3,0
897,k_ɜː_v-en-US-Wavenet-B,en-US-Wavenet-B,4834,curve,k ɜː v,3,1
897,k_aʊ_k-en-US-Wavenet-B,en-US-Wavenet-B,,,k aʊ k,3,0
897,k_ɜː_v-en-US-Wavenet-C,en-US-Wavenet-C,4834,curve,k ɜː v,3,1
897,k_aʊ_k-en-US-Wavenet-C,en-US-Wavenet-C,,,k aʊ k,3,0
897,k_ɜː_v-en-US-Wavenet-F,en-US-Wavenet-F,4834,curve,k ɜː v,3,1
897,k_aʊ_k-en-US-Wavenet-F,en-US-Wavenet-F,,,k aʊ k,3,0
898,s_t_eɪ_dʒ-en-US-Wavenet-A,en-US-Wavenet-A,31071,stage,s t eɪ dʒ,4,1
898,s_t_ɛ_l_f-en-US-Wavenet-A,en-US-Wavenet-A,,,s t ɛ l f,5,0
898,s_t_eɪ_dʒ-en-US-Wavenet-B,en-US-Wavenet-B,31071,stage,s t eɪ dʒ,4,1
898,s_t_ɛ_l_f-en-US-Wavenet-B,en-US-Wavenet-B,,,s t ɛ l f,5,0
898,s_t_eɪ_dʒ-en-US-Wavenet-C,en-US-Wavenet-C,31071,stage,s t eɪ dʒ,4,1
898,s_t_ɛ_l_f-en-US-Wavenet-C,en-US-Wavenet-C,,,s t ɛ l f,5,0
898,s_t_eɪ_dʒ-en-US-Wavenet-F,en-US-Wavenet-F,31071,stage,s t eɪ dʒ,4,1
898,s_t_ɛ_l_f-en-US-Wavenet-F,en-US-Wavenet-F,,,s t ɛ l f,5,0
899,w_ɑ_tʃ_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,31127,watching,w ɑ tʃ ɪ ŋ,5,1
899,t_æ_dʒ_ɪ_ŋ-en-US-Wavenet-A,en-US-Wavenet-A,,,t æ dʒ ɪ ŋ,5,0
899,w_ɑ_tʃ_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,31127,watching,w ɑ tʃ ɪ ŋ,5,1
899,t_æ_dʒ_ɪ_ŋ-en-US-Wavenet-B,en-US-Wavenet-B,,,t æ dʒ ɪ ŋ,5,0
899,w_ɑ_tʃ_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,31127,watching,w ɑ tʃ ɪ ŋ,5,1
899,t_æ_dʒ_ɪ_ŋ-en-US-Wavenet-C,en-US-Wavenet-C,,,t æ dʒ ɪ ŋ,5,0
899,w_ɑ_tʃ_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,31127,watching,w ɑ tʃ ɪ ŋ,5,1
899,t_æ_dʒ_ɪ_ŋ-en-US-Wavenet-F,en-US-Wavenet-F,,,t æ dʒ ɪ ŋ,5,0
900,t_ɹ_aɪ_z-en-US-Wavenet-A,en-US-Wavenet-A,4646,tries,t ɹ aɪ z,4,1
900,f_ɹ_aɪ_n-en-US-Wavenet-A,en-US-Wavenet-A,,,f ɹ aɪ n,4,0
900,t_ɹ_aɪ_z-en-US-Wavenet-B,en-US-Wavenet-B,4646,tries,t ɹ aɪ z,4,1
900,f_ɹ_aɪ_n-en-US-Wavenet-B,en-US-Wavenet-B,,,f ɹ aɪ n,4,0
900,t_ɹ_aɪ_z-en-US-Wavenet-C,en-US-Wavenet-C,4646,tries,t ɹ aɪ z,4,1
900,f_ɹ_aɪ_n-en-US-Wavenet-C,en-US-Wavenet-C,,,f ɹ aɪ n,4,0
900,t_ɹ_aɪ_z-en-US-Wavenet-F,en-US-Wavenet-F,4646,tries,t ɹ aɪ z,4,1
900,f_ɹ_aɪ_n-en-US-Wavenet-F,en-US-Wavenet-F,,,f ɹ aɪ n,4,0
901,k_ə_n_t_ɛ_n_t_ə_d-en-US-Wavenet-A,en-US-Wavenet-A,9061,contented,k ə n t ɛ n t ə d,9,1
901,k_ə_n_t_ɔ_ɹ_l_ə_d-en-US-Wavenet-A,en-US-Wavenet-A,,,k ə n t ɔ ɹ l ə d,9,0
901,k_ə_n_t_ɛ_n_t_ə_d-en-US-Wavenet-B,en-US-Wavenet-B,9061,contented,k ə n t ɛ n t ə d,9,1
901,k_ə_n_t_ɔ_ɹ_l_ə_d-en-US-Wavenet-B,en-US-Wavenet-B,,,k ə n t ɔ ɹ l ə d,9,0
901,k_ə_n_t_ɛ_n_t_ə_d-en-US-Wavenet-C,en-US-Wavenet-C,9061,contented,k ə n t ɛ n t ə d,9,1
901,k_ə_n_t_ɔ_ɹ_l_ə_d-en-US-Wavenet-C,en-US-Wavenet-C,,,k ə n t ɔ ɹ l ə d,9,0
901,k_ə_n_t_ɛ_n_t_ə_d-en-US-Wavenet-F,en-US-Wavenet-F,9061,contented,k ə n t ɛ n t ə d,9,1
901,k_ə_n_t_ɔ_ɹ_l_ə_d-en-US-Wavenet-F,en-US-Wavenet-F,,,k ə n t ɔ ɹ l ə d,9,0
902,ɡ_ɹ_æ_n_d-en-US-Wavenet-A,en-US-Wavenet-A,34726,grand,ɡ ɹ æ n d,5,1
902,ɡ_ɹ_ɪ_n_t-en-US-Wavenet-A,en-US-Wavenet-A,,,ɡ ɹ ɪ n t,5,0
902,ɡ_ɹ_æ_n_d-en-US-Wavenet-B,en-US-Wavenet-B,34726,grand,ɡ ɹ æ n d,5,1
902,ɡ_ɹ_ɪ_n_t-en-US-Wavenet-B,en-US-Wavenet-B,,,ɡ ɹ ɪ n t,5,0
902,ɡ_ɹ_æ_n_d-en-US-Wavenet-C,en-US-Wavenet-C,34726,grand,ɡ ɹ æ n d,5,1
902,ɡ_ɹ_ɪ_n_t-en-US-Wavenet-C,en-US-Wavenet-C,,,ɡ ɹ ɪ n t,5,0
902,ɡ_ɹ_æ_n_d-en-US-Wavenet-F,en-US-Wavenet-F,34726,grand,ɡ ɹ æ n d,5,1
902,ɡ_ɹ_ɪ_n_t-en-US-Wavenet-F,en-US-Wavenet-F,,,ɡ ɹ ɪ n t,5,0
903,ɪ_n_k_w_aɪ_ə_ɹ_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,7893,inquiries,ɪ n k w aɪ ə ɹ iː z,9,1
903,ɪ_n_s_f_eɪ_ə_ɹ_iː_z-en-US-Wavenet-A,en-US-Wavenet-A,,,ɪ n s f eɪ ə ɹ iː z,9,0
903,ɪ_n_k_w_aɪ_ə_ɹ_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,7893,inquiries,ɪ n k w aɪ ə ɹ iː z,9,1
903,ɪ_n_s_f_eɪ_ə_ɹ_iː_z-en-US-Wavenet-B,en-US-Wavenet-B,,,ɪ n s f eɪ ə ɹ iː z,9,0
903,ɪ_n_k_w_aɪ_ə_ɹ_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,7893,inquiries,ɪ n k w aɪ ə ɹ iː z,9,1
903,ɪ_n_s_f_eɪ_ə_ɹ_iː_z-en-US-Wavenet-C,en-US-Wavenet-C,,,ɪ n s f eɪ ə ɹ iː z,9,0
903,ɪ_n_k_w_aɪ_ə_ɹ_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,7893,inquiries,ɪ n k w aɪ ə ɹ iː z,9,1
903,ɪ_n_s_f_eɪ_ə_ɹ_iː_z-en-US-Wavenet-F,en-US-Wavenet-F,,,ɪ n s f eɪ ə ɹ iː z,9,0
904,ə_ɹ_ɪ_dʒ_ə_n_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,46786,original,ə ɹ ɪ dʒ ə n ə l,8,1
904,ə_n_ɪ_tʃ_ə_n_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,ə n ɪ tʃ ə n ə l,8,0
904,ə_ɹ_ɪ_dʒ_ə_n_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,46786,original,ə ɹ ɪ dʒ ə n ə l,8,1
904,ə_n_ɪ_tʃ_ə_n_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,ə n ɪ tʃ ə n ə l,8,0
904,ə_ɹ_ɪ_dʒ_ə_n_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,46786,original,ə ɹ ɪ dʒ ə n ə l,8,1
904,ə_n_ɪ_tʃ_ə_n_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,ə n ɪ tʃ ə n ə l,8,0
904,ə_ɹ_ɪ_dʒ_ə_n_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,46786,original,ə ɹ ɪ dʒ ə n ə l,8,1
904,ə_n_ɪ_tʃ_ə_n_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,ə n ɪ tʃ ə n ə l,8,0
905,ə_n_t_ɪ_l-en-US-Wavenet-A,en-US-Wavenet-A,166933,until,ə n t ɪ l,5,1
905,ɪ_ŋ_k_ɪ_l-en-US-Wavenet-A,en-US-Wavenet-A,,,ɪ ŋ k ɪ l,5,0
905,ə_n_t_ɪ_l-en-US-Wavenet-B,en-US-Wavenet-B,166933,until,ə n t ɪ l,5,1
905,ɪ_ŋ_k_ɪ_l-en-US-Wavenet-B,en-US-Wavenet-B,,,ɪ ŋ k ɪ l,5,0
905,ə_n_t_ɪ_l-en-US-Wavenet-C,en-US-Wavenet-C,166933,until,ə n t ɪ l,5,1
905,ɪ_ŋ_k_ɪ_l-en-US-Wavenet-C,en-US-Wavenet-C,,,ɪ ŋ k ɪ l,5,0
905,ə_n_t_ɪ_l-en-US-Wavenet-F,en-US-Wavenet-F,166933,until,ə n t ɪ l,5,1
905,ɪ_ŋ_k_ɪ_l-en-US-Wavenet-F,en-US-Wavenet-F,,,ɪ ŋ k ɪ l,5,0
906,p_ɪ_t_ə_f_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,4918,pitiful,p ɪ t ə f ə l,7,1
906,p_ɪ_t_ə_ɡ_ə_l-en-US-Wavenet-A,en-US-Wavenet-A,,,p ɪ t ə ɡ ə l,7,0
906,p_ɪ_t_ə_f_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,4918,pitiful,p ɪ t ə f ə l,7,1
906,p_ɪ_t_ə_ɡ_ə_l-en-US-Wavenet-B,en-US-Wavenet-B,,,p ɪ t ə ɡ ə l,7,0
906,p_ɪ_t_ə_f_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,4918,pitiful,p ɪ t ə f ə l,7,1
906,p_ɪ_t_ə_ɡ_ə_l-en-US-Wavenet-C,en-US-Wavenet-C,,,p ɪ t ə ɡ ə l,7,0
906,p_ɪ_t_ə_f_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,4918,pitiful,p ɪ t ə f ə l,7,1
906,p_ɪ_t_ə_ɡ_ə_l-en-US-Wavenet-F,en-US-Wavenet-F,,,p ɪ t ə ɡ ə l,7,0
907,d_ɹ_aɪ_v-en-US-Wavenet-A,en-US-Wavenet-A,57714,dr,d ɹ aɪ v,4,1
907,d_ɹ_aɪ_p-en-US-Wavenet-A,en-US-Wavenet-A,,,d ɹ aɪ p,4,0
907,d_ɹ_aɪ_v-en-US-Wavenet-B,en-US-Wavenet-B,57714,dr,d ɹ aɪ v,4,1
907,d_ɹ_aɪ_p-en-US-Wavenet-B,en-US-Wavenet-B,,,d ɹ aɪ p,4,0
907,d_ɹ_aɪ_v-en-US-Wavenet-C,en-US-Wavenet-C,57714,dr,d ɹ aɪ v,4,1
907,d_ɹ_aɪ_p-en-US-Wavenet-C,en-US-Wavenet-C,,,d ɹ aɪ p,4,0
907,d_ɹ_aɪ_v-en-US-Wavenet-F,en-US-Wavenet-F,57714,dr,d ɹ aɪ v,4,1
907,d_ɹ_aɪ_p-en-US-Wavenet-F,en-US-Wavenet-F,,,d ɹ aɪ p,4,0
908,b_ɹ_ʌ_ʃ_t-en-US-Wavenet-A,en-US-Wavenet-A,4757,brushed,b ɹ ʌ ʃ t,5,1
908,b_ɹ_ɑ_ɡ_d-en-US-Wavenet-A,en-US-Wavenet-A,,,b ɹ ɑ ɡ d,5,0
908,b_ɹ_ʌ_ʃ_t-en-US-Wavenet-B,en-US-Wavenet-B,4757,brushed,b ɹ ʌ ʃ t,5,1
908,b_ɹ_ɑ_ɡ_d-en-US-Wavenet-B,en-US-Wavenet-B,,,b ɹ ɑ ɡ d,5,0
908,b_ɹ_ʌ_ʃ_t-en-US-Wavenet-C,en-US-Wavenet-C,4757,brushed,b ɹ ʌ ʃ t,5,1
908,b_ɹ_ɑ_ɡ_d-en-US-Wavenet-C,en-US-Wavenet-C,,,b ɹ ɑ ɡ d,5,0
908,b_ɹ_ʌ_ʃ_t-en-US-Wavenet-F,en-US-Wavenet-F,4757,brushed,b ɹ ʌ ʃ t,5,1
908,b_ɹ_ɑ_ɡ_d-en-US-Wavenet-F,en-US-Wavenet-F,,,b ɹ ɑ ɡ d,5,0
909,s_t_æ_n_d_z-en-US-Wavenet-A,en-US-Wavenet-A,23834,stands,s t æ n d z,6,1
909,s_t_ɛ_n_d_z-en-US-Wavenet-A,en-US-Wavenet-A,,,s t ɛ n d z,6,0
